StudentID,StudentName,Grade,IncomeQuintile,StudentLoan,StudentPassword,English,Chinese,ComputerSkills,Mon,Tue,Wed,Thu,Fri
2013149112,구두옥,2,1,7,hkb8354,,,컴퓨터활용능력,월,화,,,
2013156399,현구흔,55,5,4,esn83916,,,컴퓨터활용능력,,,,목,금
2013156257,안묵아,12,3,4,ney7965,TOEIC 965,,,월,,,,
2013155243,안석치,87,5,6,obb8210,,,,,,수,목,금
2013158007,유바온,49,5,6,hlu843,,,,,화,수,,금
2013103667,석사구,90,8,7,ayv8075!,,HSK 5급,,,,,,금
2013130640,최제환,19,4,4,sqt6414,TOEIC 935,,,,,,,금
2013179225,정하고,70,5,0,anp3938,,,,,화,,,금
2013151570,방문욱,4,3,7,btm5687!,,HSK 6급,,,,,,금
2013154597,조혁엄,29,7,1,nia7367,,HSK 5급,컴퓨터활용능력,,,,,금
2013160259,금강향,33,1,7,avr7697,,,,월,화,수,,금
2013105154,정서식,84,3,6,wgw2486,,,,,,,목,금
2013179153,오훈마,81,7,7,ltu6628,,,,월,,수,,
2013112230,허웅태,68,5,2,yzx4436,,,,,,수,,금
2013172132,신선채,86,5,4,ekp2439,,,컴퓨터활용능력,월,화,수,,금
2013120829,임중진,88,6,0,hdo6363,,HSK 6급,,월,화,,목,금
2013138081,인인회,36,1,5,uls9783,TOEIC 980,HSK 5급,,,화,,,금
2013117229,홍헌세,23,6,1,dzl3863!,TOEIC 780,,,,,수,,
2013151503,맹섭랑,23,7,3,iei2559,,,,,화,수,목,
2013124152,남섭익,97,1,2,bqm9087,,HSK 4급,컴퓨터활용능력,월,,수,,금
2013121348,설설혜,72,2,1,acv9932,,,,월,화,,목,금
2013147678,유혜단,30,2,6,ccp34427,TOEIC 965,,,,,수,,
2013149106,석남엄,56,4,6,xbp574,,,,,,,,금
2013150176,설묵월,73,8,3,gns7184,,HSK 5급,,월,,,,금
2013129388,금면원,14,1,3,vqa9445!,,,,,화,수,,금
2013101839,노누슬,29,3,7,obw2192,,,컴퓨터활용능력,월,,수,목,
2013141141,최중구,10,4,7,xsx8886,,,컴퓨터활용능력,월,,,목,
2013178874,권유도,86,3,6,rck760,,,,,화,수,,
2013166286,오수람,2,6,1,vbq530,,,,월,,,목,금
2013170376,허호묵,45,7,3,bfu9056,,,컴퓨터활용능력,월,,수,,금
2013156137,손강한,42,7,0,hkb8354,,,,,화,,,금
2013119498,신남장,18,5,3,esn83916,,,,,,수,목,
2013151133,주진신,42,3,7,ney7965,TOEIC 900,,,월,,,,
2013112521,모린솜,84,3,7,obb8210,,,컴퓨터활용능력,월,,,,금
2013128671,어배직,76,4,2,hlu843,,,,월,,,,
2013164167,엄대익,4,5,7,ayv8075!,,,,월,화,,목,
2013144395,원빛의,94,2,4,sqt6414,TOEIC 950,HSK 5급,,월,화,,목,금
2013111761,어승흔,45,8,4,anp3938,,,,월,화,,,금
2013143580,지태민,14,6,4,btm5687!,,,,,화,,목,금
2013113493,진화휴,40,4,1,nia7367,,HSK 6급,,,,수,목,금
2013163735,조신동,29,3,4,avr7697,,,,,,수,목,
2013163329,윤슬태,21,5,0,wgw2486,,HSK 5급,,월,화,,목,
2013115553,배헌아,4,1,7,ltu6628,,,컴퓨터활용능력,월,,,,금
2013112831,정심숙,75,8,2,yzx4436,,,,,화,수,목,금
2013105343,최광월,93,5,2,ekp2439,,,,월,화,,목,
2013135797,전수부,94,2,4,hdo6363,,,,,,,,금
2013178948,위사반,15,3,0,uls9783,,HSK 5급,,,화,수,목,금
2013101623,손은식,96,6,6,dzl3863!,,,,월,,,목,
2013106201,여무남,19,1,6,iei2559,,,,월,,수,,
2013157985,주노향,76,6,2,bqm9087,TOEIC 875,,,,화,수,목,
2013176300,박디완,7,1,4,acv9932,TOEIC 905,,컴퓨터활용능력,,화,,목,
2013133795,모양울,38,5,0,ccp34427,,,,월,,,,금
2013101553,강송무,49,5,6,xbp574,,HSK 6급,,월,화,,,
2013105805,어마희,12,2,4,gns7184,,HSK 5급,,,,,,금
2013166961,조남안,32,1,7,vqa9445!,,,,월,,수,,금
2013119283,주택두,32,3,4,obw2192,,,,월,화,,,금
2013156044,장범대,76,2,0,xsx8886,,HSK 4급,,월,화,수,,
2013173597,문람문,70,4,6,rck760,TOEIC 845,,,,,,목,
2013175275,차루직,92,3,2,vbq530,,,,,,수,,
2013172510,박휴섭,9,5,6,bfu9056,,,,,,,목,금
2013147955,여을보,45,8,4,hkb8354,,HSK 5급,,월,,,목,금
2013110412,맹익남,84,1,5,esn83916,TOEIC 950,,,,,,,금
2013145797,김악가,73,2,4,ney7965,,,,,,,,금
2013124325,방솔흥,25,2,2,obb8210,,,,월,,,,
2013102808,길희도,31,1,7,hlu843,TOEIC 940,,컴퓨터활용능력,,,,목,
2013177185,고애비,93,5,3,ayv8075!,,,,,화,수,,금
2013173462,여익소,5,1,1,sqt6414,,,,,화,,,금
2013156461,허여곤,94,4,6,anp3938,,,,,화,수,목,
2013117032,송선나,68,5,1,btm5687!,TOEIC 875,,,월,화,,,금
2013131091,신덕디,44,4,2,nia7367,,,,,,,,금
2013118031,박서잔,14,2,0,avr7697,,,,,,,목,금
2013121998,임위인,49,1,2,wgw2486,,,,,,수,,금
2013158643,홍옥손,2,6,6,ltu6628,,,,,화,,,
2013173067,신신소,41,4,6,yzx4436,,HSK 5급,컴퓨터활용능력,,,,,금
2013124876,김하수,77,7,7,ekp2439,,,,월,,,목,금
2013132092,문보휘,84,4,6,hdo6363,,,,,화,,목,
2013129241,심채탐,40,4,4,uls9783,,HSK 6급,,월,,,목,
2013142647,전찬숙,20,8,1,dzl3863!,,HSK 5급,,,,수,목,
2013158213,전장양,30,8,5,iei2559,,,,,화,수,목,
2013101521,진악해,66,3,5,bqm9087,,,,월,,,,
2013102534,전곤건,19,7,3,acv9932,,,,,,수,목,
2013131037,지익숙,78,5,2,ccp34427,,,,월,,,,
2013173150,송희재,24,6,6,xbp574,,,,,,,,금
2013162268,전헌유,81,2,7,gns7184,,HSK 6급,컴퓨터활용능력,,,,,금
2013133806,이람두,73,7,5,vqa9445!,,HSK 5급,,월,,수,목,
2013114016,길한나,66,6,5,vqa9445!,,,,,화,,,
2013102032,심뜸정,24,1,7,obw2192,,,,,화,,목,금
2013148653,남백대,11,5,4,xsx8886,,HSK 4급,컴퓨터활용능력,,,수,,금
2013142029,주형래,71,3,2,rck760,,,,월,화,수,,금
2013161376,임순웅,79,2,6,vbq530,,,,월,화,수,,금
2013128665,윤휘무,54,7,1,bfu9056,,,,,,,목,
2013120677,성누효,44,1,2,hkb8354,,HSK 5급,,,,수,,
2013163997,하슬세,58,6,2,esn83916,TOEIC 660,,,,,,,금
2013121369,여명욱,67,6,3,ney7965,,,,,,수,,
2013113269,모월디,7,4,0,obb8210,,,,,화,,목,금
2013133444,노노조,40,6,2,hlu843,,,,월,화,,,
2013126102,이새로,92,8,5,ayv8075!,TOEIC 970,,,,,수,,
2013177655,정배범,66,2,3,sqt6414,,,컴퓨터활용능력,월,화,,목,
2013100786,구제랑,30,1,3,anp3938,,,,,,,,금
2013121272,왕길의,11,6,4,btm5687!,,,,,화,,,
2013134771,노용현,17,4,2,nia7367,,,,,,수,,금
2013156170,신송마,27,3,3,avr7697,,,,월,,수,목,
2013110660,진권선,42,6,0,wgw2486,,,,,화,,목,금
2013136705,강지안,80,8,0,ltu6628,,,,,,,,금
2013103842,장악사,44,4,2,yzx4436,,HSK 5급,,,화,수,목,금
2013127487,권아전,32,7,7,ekp2439,,,,,,수,목,
2013133260,금범백,57,4,2,hdo6363,,,,월,화,,,
2013155785,소영흔,75,8,7,uls9783,,HSK 6급,컴퓨터활용능력,,,수,목,금
2013178627,구식웅,5,6,0,dzl3863!,,,컴퓨터활용능력,,화,수,목,금
2013121532,강판호,81,8,1,iei2559,TOEIC 875,,,월,화,수,,
2013107259,신전바,89,3,4,bqm9087,TOEIC 955,,,월,,수,목,금
2013142556,지세울,28,7,1,acv9932,,,,,,,,금
2013175360,여제수,72,1,1,ccp34427,,,,,,,,금
2013121455,서솜홍,28,5,1,xbp574,,,,월,화,,,금
2013140308,우바형,58,7,7,gns7184,,,,월,화,,,금
2013166190,류라일,3,6,1,vqa9445!,,,,월,,수,,
2013133422,길송개,47,7,3,obw2192,,HSK 5급,컴퓨터활용능력,,,,,금
2013127104,마정창,41,1,7,xsx8886,TOEIC 990,,,,,,,금
2013160561,강엄양,2,6,0,rck760,,,,월,,수,,
2013122139,현새탁,18,3,2,vbq530,,,,월,,수,,
2013119269,인은경,81,8,7,bfu9056,,,,,화,수,목,
2013177799,명열희,98,7,5,hkb8354,TOEIC 915,,컴퓨터활용능력,,,수,,금
2013147917,차범탐,94,8,2,esn83916,,HSK 6급,컴퓨터활용능력,,화,,,금
2013102457,현울개,11,4,2,ney7965,,HSK 5급,,월,,수,,금
2013134693,노복영,38,7,4,obb8210,,,,월,,수,목,
2013136197,신마홍,54,7,3,hlu843,,,,월,,수,,
2013151639,은선구,68,5,2,ayv8075!,,HSK 4급,,,,,목,
2013127889,한백사,75,5,6,sqt6414,,,,,화,수,목,
2013117852,손길양,82,6,2,anp3938,,,컴퓨터활용능력,,화,수,목,
2013154515,지덕유,13,5,6,btm5687!,,,컴퓨터활용능력,,화,,목,금
2013151796,금직배,34,1,1,nia7367,,HSK 5급,,월,,수,,
2013138105,서모명,12,7,6,avr7697,TOEIC 980,,,,,,,금
2013144756,반판일,26,8,4,wgw2486,,,컴퓨터활용능력,,,,,금
2013152640,김인만,94,2,4,ltu6628,,,,,,수,목,금
2013128272,임향준,45,4,5,yzx4436,,,,,,,목,
2013108550,은혜효,61,2,4,ekp2439,,,,월,화,,목,
2013158773,정광가,90,2,4,hdo6363,TOEIC 965,,컴퓨터활용능력,월,화,,,
2013168439,명한랑,79,3,5,uls9783,,,,,화,,,금
2013172068,한부원,23,7,4,dzl3863!,,,,,,수,목,
2013117562,양새여,41,8,7,iei2559,,,,월,,수,,
2013105599,손권열,13,3,5,bqm9087,,,,,화,,목,
2013177894,나가루,97,1,4,acv9932,,,,월,화,,,금
2013120756,마혜열,55,4,1,ccp34427,,,,,,,목,
2013122179,맹전로,65,3,7,xbp574,,HSK 5급,,,화,수,목,
2013156938,백두대,98,1,2,gns7184,,,,,,,목,
2013135382,홍후하,73,4,0,vqa9445!,,,컴퓨터활용능력,월,화,,목,금
2013174541,신을바,96,4,7,obw2192,,HSK 6급,,,,수,,
2013153588,장욱요,58,8,7,xsx8886,TOEIC 900,HSK 5급,,월,,,,
2013142522,명송두,95,6,6,rck760,,,,,화,,목,금
2013109732,원사신,29,6,6,vbq530,,,,월,화,,,금
2013162002,석치세,97,5,6,bfu9056,,,,,,수,목,
2013139431,진실후,47,6,2,hkb8354,TOEIC 975,,,,,,,금
2013174097,유빛치,99,3,7,esn83916,,,,,,수,,금
2013154219,성흥설,31,7,7,ney7965,,HSK 6급,컴퓨터활용능력,,화,,,금
2013175290,길혁연,80,4,7,obb8210,,HSK 5급,,,,,,금
2013161948,유별무,73,7,7,hlu843,,,,월,,,,금
2013134782,위월탐,58,2,3,ayv8075!,,,,,화,,목,
2013106591,민완월,12,1,6,sqt6414,,HSK 4급,,,,수,,
2013147604,어아권,28,4,6,anp3938,,,,,,,목,금
2013169295,신빛잔,36,6,5,btm5687!,,,,월,,수,,
2013178283,위란려,31,7,2,nia7367,,,,월,화,,,
2013127856,서희지,57,6,0,avr7697,,HSK 5급,,월,,,목,
2013168167,전미나,73,2,2,wgw2486,,,,,화,수,목,금
2013169672,위향뜸,27,4,6,ltu6628,,,,,화,수,목,금
2013173844,황린울,37,4,6,yzx4436,TOEIC 875,,,,화,,,금
2013177223,여별은,99,6,3,ekp2439,TOEIC 905,,,,,,목,
2013121202,홍늘회,38,5,4,hdo6363,,,,,,,,금
2013151833,손판순,28,7,7,uls9783,,,컴퓨터활용능력,,,,목,
2013122734,김수화,32,6,5,dzl3863!,,,,,,수,,
2013128458,장태정,56,5,1,iei2559,,,,월,,,,금
2013141080,엄태제,39,4,6,bqm9087,,,,,화,수,목,금
2013138389,남울춘,78,8,3,acv9932,,,,월,,,,
2013145319,노흔오,33,8,2,ccp34427,TOEIC 895,,,,,수,목,
2014142759,석엄순,21,6,2,xbp574,,,,,화,,목,
2014166688,도전빛,71,6,3,gns7184,,HSK 5급,,,,,,금
2014154731,진리잔,83,3,2,vqa9445!,,,,,화,,,
2014120684,기이랑,93,8,5,obw2192,TOEIC 950,,컴퓨터활용능력,,,,,금
2014135005,정열옥,16,4,3,xsx8886,,HSK 6급,,,,수,,
2014113620,허나하,66,7,1,rck760,,,,,,,,금
2014127918,주란루,84,6,2,vbq530,TOEIC 440,HSK 5급,,,,수,,
2014139475,어완태,52,7,2,bfu9056,,,,월,화,,목,금
2014108771,장헌흔,52,7,2,hkb8354,,,,월,화,,목,
2014170313,여복문,1,2,1,esn83916,,,,,화,수,,금
2014100263,고현단,4,4,3,ney7965,TOEIC 795,,,월,화,,,
2014171673,허배부,4,2,5,obb8210,,,,,,수,목,
2014138605,서문유,37,4,5,hlu843,,,,월,화,,목,
2014135291,허희제,39,1,0,ayv8075!,,HSK 5급,컴퓨터활용능력,월,,,목,금
2014141604,반빛요,61,6,1,sqt6414,,,,,,,목,
2014126862,강숙장,55,7,0,anp3938,,,,월,,,,
2014109579,고용단,33,6,2,btm5687!,,,,,,,,금
2014170063,차오뜸,50,6,5,nia7367,,,컴퓨터활용능력,,,수,목,금
2014169127,유사사,8,1,5,avr7697,,,,,,,,금
2014170790,조소조,55,6,1,wgw2486,,HSK 6급,,,화,,목,금
2014106950,석치노,38,4,1,ltu6628,,HSK 5급,,월,화,,,금
2014104008,전민혜,80,8,0,yzx4436,,,,,화,,목,
2014161351,마곤운,24,8,0,ekp2439,,,,,,수,,
2014105604,방재예,5,5,0,hdo6363,,HSK 4급,,월,,,,
2014169890,구용숙,63,6,5,uls9783,,,,,,,,금
2014167334,공심배,89,6,4,dzl3863!,TOEIC 850,,,월,,수,목,
2014122077,김여춘,78,3,2,iei2559,,,,,,수,,금
2014141938,맹현설,38,5,2,bqm9087,,HSK 5급,컴퓨터활용능력,,화,,,금
2014137273,노실식,60,4,5,acv9932,,,,월,,,,
2014172579,윤신민,29,2,1,ccp34427,,,,,화,수,,
2014119609,배익산,7,1,1,xbp574,,,,,,수,,금
2014176597,금탁문,5,6,0,gns7184,,,,월,화,,,
2014175836,유욱후,72,4,0,vqa9445!,,,,,화,,,
2014121362,엄기백,87,1,3,obw2192,,,,,,수,,
2014159744,장오타,39,8,2,xsx8886,TOEIC 960,,,월,,수,목,금
2014177982,황의실,84,2,2,rck760,,,,,화,,,
2014167477,표신공,67,3,0,vbq530,,,,,,,,금
2014168159,위세래,37,1,3,bfu9056,,,컴퓨터활용능력,월,,수,목,
2014159139,권신을,9,5,1,hkb8354,TOEIC 920,,컴퓨터활용능력,월,화,,목,
2014141808,맹호면,46,3,3,esn83916,,,,,,,,금
2014110029,양한권,86,6,0,ney7965,,HSK 5급,,,,수,,
2014158056,전비란,45,4,4,obb8210,,,,,,,,금
2014130005,한신광,87,8,3,hlu843,,,,,,수,,금
2014126213,한구사,96,8,3,ayv8075!,TOEIC 875,HSK 6급,,,,수,목,금
2014169450,선범빈,21,4,2,sqt6414,,HSK 5급,,,,수,,금
2014107128,권경란,61,4,4,anp3938,,,,,화,,,
2014122862,유박라,73,6,3,btm5687!,,,컴퓨터활용능력,,,수,,
2014126453,권훈한,98,2,2,nia7367,,,,월,화,,,
2014128624,추양광,80,4,1,avr7697,,,,,화,,목,금
2014109648,황찬늘,43,4,1,wgw2486,,,,월,화,,목,금
2014125569,모희울,27,5,5,ltu6628,,HSK 6급,,,,수,,
2014141211,도더영,41,3,2,yzx4436,TOEIC 880,HSK 5급,컴퓨터활용능력,월,화,,,
2014127796,천순빛,76,8,4,ekp2439,TOEIC 950,,컴퓨터활용능력,,,,,금
2014145454,설안윤,3,1,1,hdo6363,,,,,,,,금
2014161615,맹울더,9,6,3,uls9783,,HSK 4급,,월,화,수,목,
2014138213,노백바,28,4,5,dzl3863!,TOEIC 955,,,월,화,,,
2014167575,금심근,14,7,1,iei2559,,,,월,화,수,,
2014134455,기명학,30,2,2,bqm9087,,,,,화,,목,금
2014147875,지열시,72,1,0,acv9932,,HSK 5급,컴퓨터활용능력,,화,,,금
2014131200,여향명,62,1,3,ccp34427,TOEIC 965,,컴퓨터활용능력,월,,,,
2014139357,남안온,7,7,3,xbp574,,,,,화,,,
2014160199,고백우,54,1,4,gns7184,,,,,화,,,
2014162713,주더누,96,8,1,vqa9445!,,,컴퓨터활용능력,월,,,목,
2014139846,유창솜,56,6,5,obw2192,TOEIC 935,,,,,수,,금
2014134748,정선더,58,1,3,xsx8886,,,,,,,목,금
2014106840,왕소춘,81,8,2,rck760,,,,,화,,,금
2014176759,반복삼,22,4,4,vbq530,,,컴퓨터활용능력,월,,,,
2014115972,유훈반,92,7,5,bfu9056,,,,,,,목,
2014153256,박성진,42,1,1,hkb8354,,,,월,화,수,목,금
2014129774,도산빈,56,1,4,esn83916,,,,,화,,목,금
2014104341,차준솔,68,8,0,ney7965,,,,월,화,수,목,금
2014120616,채완로,64,5,4,obb8210,,HSK 5급,,월,화,,,금
2014142421,한자여,26,7,3,hlu843,,,,월,,,,
2014145632,차우휘,89,2,0,ayv8075!,TOEIC 980,,,,,수,,
2014130137,정나나,30,2,4,sqt6414,TOEIC 780,HSK 6급,,,화,수,목,
2014102983,임인흔,88,5,5,anp3938,,,컴퓨터활용능력,월,화,,목,
2014103040,임우하,25,6,2,btm5687!,,,,,화,수,목,금
2014145493,은영빈,55,6,3,nia7367,,,,,화,수,목,
2014137837,왕호묵,17,2,2,avr7697,TOEIC 965,,,,화,,목,금
2014174197,임공박,84,4,5,wgw2486,,,,,화,,목,
2014109554,위보솜,98,5,1,ltu6628,,,,,,수,목,금
2014179875,최욱규,11,4,2,yzx4436,,,,월,,수,,
2014179955,노상모,7,5,4,ekp2439,,,,월,화,수,,
2014168197,진효신,18,8,1,hdo6363,,HSK 5급,컴퓨터활용능력,월,,수,,
2014162612,조부온,5,2,2,uls9783,,,,월,,,목,
2014150244,맹산하,31,5,2,dzl3863!,,,,,화,,,금
2014165895,장황라,41,3,1,iei2559,,,,,,수,,
2014167416,허운제,14,2,4,bqm9087,,,,,,수,,금
2014147152,어치나,99,6,2,acv9932,,,,,화,수,,금
2014155185,인익휴,32,1,5,ccp34427,TOEIC 900,HSK 6급,,,화,,목,금
2014106252,안나학,57,8,0,xbp574,,HSK 5급,,월,,수,,
2014154487,백달순,95,5,4,gns7184,,,,,,,,금
2014121448,이자지,74,3,1,vqa9445!,,,,,화,,,금
2014111838,방옥창,36,8,3,obw2192,TOEIC 950,HSK 4급,,월,화,수,,금
2014167095,추위울,40,8,5,xsx8886,,,,,,수,목,
2014114891,도솜곤,85,6,2,rck760,,,,,,,목,금
2014125613,은근조,5,2,3,vbq530,,,,,,,,금
2014118018,여두관,84,1,4,bfu9056,,HSK 5급,컴퓨터활용능력,,,,,금
2014176225,주두마,51,3,5,hkb8354,,,,월,,,,금
2014143687,권시제,1,3,1,esn83916,,,,월,,,,
2014108324,허강세,64,8,1,ney7965,,,,월,,,,금
2014125212,박구혁,42,1,0,obb8210,,,,,화,수,목,
2014153890,전흔하,7,5,2,hlu843,,,,,,수,,
2014156816,설잔다,95,7,0,ayv8075!,,,,월,,수,목,금
2014146615,류하희,45,5,2,sqt6414,,,,월,,,목,
2014110620,하란오,32,2,2,anp3938,,,,월,,,목,금
2014160750,임홍춘,57,7,3,btm5687!,TOEIC 875,,컴퓨터활용능력,,,수,,
2014166458,진열휴,91,6,1,nia7367,TOEIC 905,,,월,,,,금
2014106837,구식엄,38,1,1,avr7697,,,,월,,,,
2014146904,문준안,14,6,2,wgw2486,,,,월,,,,금
2014126114,반비관,36,7,1,ltu6628,,HSK 5급,,월,화,,,
2014163692,강한주,23,1,4,yzx4436,,,,월,화,수,,
2014125333,공효반,95,8,0,ekp2439,,,,,화,,목,
2014170606,금호엄,65,2,0,hdo6363,,HSK 6급,,,,,목,
2014119300,유민항,38,1,4,uls9783,TOEIC 845,HSK 5급,,,,수,,
2014134209,황타춘,37,4,4,dzl3863!,,,,월,화,수,,
2014168104,윤준옥,10,7,2,iei2559,,,컴퓨터활용능력,월,,,목,금
2014126904,반택용,19,8,5,bqm9087,,,,월,,수,,금
2014117741,어대혁,56,7,1,acv9932,TOEIC 950,,,,화,,,
2014101568,강민중,87,4,1,ccp34427,,,,,,,,금
2014174027,오민반,90,5,3,xbp574,,HSK 6급,컴퓨터활용능력,,화,,,금
2014119378,양황솜,69,6,0,gns7184,,HSK 5급,,,화,수,목,금
2014172020,임주한,57,6,1,vqa9445!,TOEIC 940,,,,화,,,
2014129609,반만달,17,5,1,obw2192,,,,월,화,,,
2014144470,황삼늘,6,3,4,xsx8886,,HSK 4급,,월,화,수,,
2014124220,지래판,77,6,1,rck760,,,,,화,,목,
2014167609,소무제,5,5,5,vbq530,TOEIC 820,,,,,,,금
2014125591,조홍창,63,8,3,bfu9056,,,,월,,수,목,
2014151710,양찬주,31,2,2,hkb8354,,HSK 5급,,,,,목,
2014144538,맹삼모,58,5,0,esn83916,,,,,,수,,금
2014121841,유영성,64,8,5,ney7965,,,컴퓨터활용능력,,화,수,,
2014129666,어달윤,8,4,4,obb8210,,,,월,,수,,
2014164584,노가빈,40,2,4,hlu843,,,,월,화,,,금
2014103490,마빛언,83,4,0,ayv8075!,,,,월,,,목,
2014151880,엄대슬,79,5,2,sqt6414,,,,월,화,수,목,
2014116972,전을부,21,6,1,anp3938,,,,월,,수,목,
2014178370,박헌자,77,3,5,btm5687!,,,,,화,,,금
2014159970,강장현,28,2,4,nia7367,,,,,,,,금
2014116204,오연헌,6,6,2,avr7697,,,,월,,수,목,
2014105078,정마창,63,8,2,wgw2486,,,,,,수,,금
2014157432,노설유,21,7,2,ltu6628,,,컴퓨터활용능력,,,,,금
2014135294,차직경,85,2,5,yzx4436,,HSK 5급,컴퓨터활용능력,,,,목,
2014168532,성나휘,76,2,1,ekp2439,,,,,,,목,금
2014104325,마예성,31,4,2,hdo6363,,,,,화,수,,금
2014132971,윤제달,20,7,4,uls9783,,HSK 6급,,,,수,,
2014173463,구채문,11,8,0,dzl3863!,,,,,화,,,
2014156101,구은순,56,8,2,iei2559,,HSK 5급,,,,수,,
2014155260,원모택,81,6,1,bqm9087,,,,,,수,,금
2014109825,주장을,48,2,0,acv9932,,,,,,수,목,
2014100512,공길솔,91,6,1,ccp34427,,,컴퓨터활용능력,월,화,,,금
2014124971,정식송,3,3,5,xbp574,TOEIC 660,HSK 5급,,월,화,,목,금
2014177408,금동정,82,7,3,gns7184,,,,,,,,금
2014132830,신전빛,23,4,1,vqa9445!,,,,,,,목,
2014123731,한창두,89,8,2,vqa9445!,,,,,화,,,
2014113245,임린휴,25,1,0,obw2192,TOEIC 970,,컴퓨터활용능력,,화,수,,
2014157545,우회양,36,3,1,xsx8886,,,컴퓨터활용능력,,화,수,목,
2014162162,어섭연,27,1,5,rck760,,HSK 6급,,월,,수,목,
2014146594,방영위,10,8,5,vbq530,,HSK 5급,,,,수,,금
2014125257,양식로,34,7,3,bfu9056,,,,,화,,,
2014158769,문운오,74,1,2,bfu9056,,,,월,화,,,
2014110469,도판일,28,2,4,esn83916,,HSK 4급,,,화,,,
2014145945,장자향,22,3,4,ney7965,,,컴퓨터활용능력,월,화,,목,
2014121881,노민문,29,5,3,obb8210,,,컴퓨터활용능력,,화,,,
2014150188,한악원,6,5,5,hlu843,,,,월,화,수,목,금
2014153053,송려재,35,1,5,ayv8075!,,HSK 5급,,,화,수,목,
2014126695,한덕은,45,6,5,sqt6414,,,컴퓨터활용능력,,,,목,
2014118118,임택순,54,8,5,anp3938,,,,,화,수,,
2014163258,모덕기,91,7,3,btm5687!,TOEIC 875,,,,,,,금
2014145603,설박유,45,5,3,nia7367,TOEIC 955,,,월,,수,,
2014173819,공황래,20,8,0,avr7697,,,컴퓨터활용능력,,,수,목,금
2014118696,노만별,63,5,4,wgw2486,,,,,화,,,
2014109832,임라형,22,8,4,ltu6628,,,,,,,목,
2014143389,추도묵,57,6,3,yzx4436,,,,,화,,,금
2014173132,서권전,61,4,3,ekp2439,,,,,화,,,금
2014148762,전운안,54,6,0,hdo6363,,,,월,화,수,목,
2014115884,지도설,92,1,5,uls9783,TOEIC 990,,,월,화,,,금
2014153425,남루다,50,6,5,dzl3863!,,,,월,,수,,금
2014130032,전새규,12,5,4,iei2559,,HSK 5급,,월,화,수,목,
2014124363,인희전,9,1,2,bqm9087,,,컴퓨터활용능력,월,,,,금
2014153731,구춘루,59,8,4,acv9932,TOEIC 915,,,,화,수,,
2014155546,소직라,21,3,2,ccp34427,,HSK 6급,,월,,,목,
2014154727,차슬연,86,4,4,xbp574,,HSK 5급,,,,수,,금
2014120688,선민건,47,7,0,gns7184,,,,,화,,목,
2014105890,김월회,13,4,1,vqa9445!,,,,월,,수,목,
2014117356,인형채,60,2,3,obw2192,,,,,화,,목,금
2014176595,원후두,26,6,0,xsx8886,,,,,화,,,
2014127768,현온타,39,5,4,rck760,,,컴퓨터활용능력,,,,목,금
2014176509,방정손,62,1,0,vbq530,,HSK 6급,,,화,,목,
2014143035,천건열,96,1,2,bfu9056,,HSK 5급,,월,화,수,,금
2014145420,장배하,93,6,5,hkb8354,TOEIC 980,,,월,화,,,
2014173025,채실연,63,6,2,esn83916,,,,,,,목,
2014145112,여항언,69,7,5,ney7965,,HSK 4급,,월,,수,,
2014110211,마솜근,8,7,2,obb8210,,,,월,,수,목,
2014143373,임탐홍,79,1,3,hlu843,,,,월,,,목,
2014164229,한솜세,18,4,3,ayv8075!,TOEIC 965,,,,화,,,금
2014130765,은후순,24,8,1,sqt6414,,HSK 5급,,,,수,,
2014149794,왕호강,6,5,1,anp3938,,,,월,화,,목,
2014130033,공나직,16,6,2,btm5687!,,,,월,,,,
2014125227,위마악,49,5,4,nia7367,,,,월,,,,
2014100887,손익인,21,8,0,avr7697,,,,월,,수,목,금
2014120100,윤치래,86,5,5,wgw2486,,,컴퓨터활용능력,,화,,목,
2014156323,길옥담,41,4,5,ltu6628,,,,,,,,금
2014159066,노배향,93,4,3,yzx4436,,,,월,,수,,
2014169033,심심성,55,4,4,ekp2439,,,,월,,,,
2014112598,지박공,73,4,1,hdo6363,,,,,,수,,금
2014150633,차백진,99,7,1,uls9783,TOEIC 900,,,,,수,목,
2014168924,차복기,4,4,3,dzl3863!,,,,,,,,금
2014175714,장란자,8,4,4,iei2559,,,,,화,,,
2014169122,신미양,5,8,3,bqm9087,,HSK 5급,,,,,목,금
2014135514,지승재,90,1,4,acv9932,TOEIC 975,,컴퓨터활용능력,,,,,금
2014162610,인동언,93,2,3,ccp34427,,,,월,,수,,
